Period,ticker,total_return (%),annual_return (%),annual_volatility (%),sharpe_ratio,sortino_ratio,max_drawdown
Average,UAA,-44.079,-18.316,44.051,-0.302,-0.410,-75.445
2005-01-01_2007-01-01,LNC,0.000,0.000,0.000,0.000,0.000,-0.000
Average,LNC,0.000,0.000,0.000,0.000,0.000,-0.000
2007-01-01_2009-01-01,UTX,-12.242,-4.426,27.742,-0.133,-0.201,-46.195
Average,UTX,-12.242,-4.426,27.742,-0.133,-0.201,-46.195
2009-01-01_2011-01-01,EKDKQ,0.000,0.000,0.000,0.000,0.000,-0.000
Average,EKDKQ,0.000,0.000,0.000,0.000,0.000,-0.000
2022-01-01_2024-01-01,EOG,0.000,0.000,0.000,0.000,0.000,-0.000
Average,EOG,0.000,0.000,0.000,0.000,0.000,-0.000
2015-01-01_2017-01-01,APH,28.488,9.078,16.168,0.435,0.597,-23.948
Average,APH,28.488,9.078,16.168,0.435,0.597,-23.948
2015-01-01_2017-01-01,PCP,0.000,0.000,0.000,0.000,0.000,-0.000
Average,PCP,0.000,0.000,0.000,0.000,0.000,-0.000
2005-01-01_2007-01-01,MERQ,14.958,5.416,27.353,0.221,0.294,-38.443
Average,MERQ,14.958,5.416,27.353,0.221,0.294,-38.443
2013-01-01_2015-01-01,ICE,73.938,21.151,16.908,1.043,1.506,-18.820
Average,ICE,73.938,21.151,16.908,1.043,1.506,-18.820
2004-01-01_2006-01-01,XOM,42.809,13.147,16.408,0.654,0.881,-15.640
Average,XOM,42.809,13.147,16.408,0.654,0.881,-15.640
2009-01-01_2011-01-01,PRU,0.000,0.000,0.000,0.000,0.000,-0.000
Average,PRU,0.000,0.000,0.000,0.000,0.000,-0.000
2014-01-01_2016-01-01,COF,-2.777,-0.971,18.102,-0.125,-0.117,-21.109
2017-01-01_2019-01-01,COF,0.000,0.000,0.000,0.000,0.000,-0.000
Average,COF,-1.388,-0.486,9.051,-0.063,-0.059,-10.555
2016-01-01_2018-01-01,MNST,31.250,9.927,20.171,0.421,0.640,-24.553
Average,MNST,31.250,9.927,20.171,0.421,0.640,-24.553
2011-01-01_2013-01-01,UNH,0.000,0.000,0.000,0.000,0.000,-0.000
Average,UNH,0.000,0.000,0.000,0.000,0.000,-0.000
2020-01-01_2022-01-01,NWS,51.928,15.578,29.623,0.536,0.734,-40.260
Average,NWS,51.928,15.578,29.623,0.536,0.734,-40.260
2013-01-01_2015-01-01,HON,53.585,16.036,13.464,0.951,1.404,-12.523
Average,HON,53.585,16.036,13.464,0.951,1.404,-12.523
2015-01-01_2017-01-01,AIV,16.089,5.307,17.632,0.214,0.225,-16.119
Average,AIV,16.089,5.307,17.632,0.214,0.225,-16.119
2007-01-01_2009-01-01,RTN,2.706,0.930,24.161,0.036,0.035,-34.203
Average,RTN,2.706,0.930,24.161,0.036,0.035,-34.203
2018-01-01_2020-01-01,LMT,0.000,0.000,0.000,0.000,0.000,-0.000
Average,LMT,0.000,0.000,0.000,0.000,0.000,-0.000
2013-01-01_2015-01-01,VFC,105.820,28.429,14.727,1.571,2.252,-10.372
Average,VFC,105.820,28.429,14.727,1.571,2.252,-10.372
2004-01-01_2006-01-01,PTC,0.000,0.000,0.000,0.000,0.000,-0.000
Average,PTC,0.000,0.000,0.000,0.000,0.000,-0.000
2022-01-01_2024-01-01,LKQ,-15.771,-5.799,23.522,-0.261,-0.317,-27.995
Average,LKQ,-15.771,-5.799,23.522,-0.261,-0.317,-27.995
2012-01-01_2014-01-01,BBBY,36.038,11.258,21.172,0.473,0.544,-26.380
Average,BBBY,36.038,11.258,21.172,0.473,0.544,-26.380
2022-01-01_2024-01-01,LUMN,-83.930,-47.077,53.331,-0.971,-1.190,-91.000
Average,LUMN,-83.930,-47.077,53.331,-0.971,-1.190,-91.000
2012-01-01_2014-01-01,KMB,42.617,13.094,11.730,0.853,1.223,-12.995
Average,KMB,42.617,13.094,11.730,0.853,1.223,-12.995
2017-01-01_2019-01-01,INTC,35.480,11.115,22.347,0.450,0.612,-25.230
2020-01-01_2022-01-01,INTC,-9.321,-3.330,35.781,0.004,0.010,-34.029
