Period,ticker,total_return (%),annual_return (%),annual_volatility (%),sharpe_ratio,sortino_ratio,max_drawdown
Average,KMG,-31.967,-31.967,37.469,-0.924,-0.858,-48.979
2009-01-01_2010-01-01,APOL,-22.703,-22.703,47.600,-0.363,-0.450,-39.620
Average,APOL,-22.703,-22.703,47.600,-0.363,-0.450,-39.620
2014-01-01_2015-01-01,FSLR,-22.373,-22.373,47.378,-0.366,-0.522,-44.621
2023-01-01_2024-01-01,FSLR,0.000,0.000,0.000,0.000,0.000,-0.000
Average,FSLR,-11.187,-11.187,23.689,-0.183,-0.261,-22.311
2004-01-01_2005-01-01,NOVL,-36.517,-36.517,55.823,-0.592,-0.991,-58.889
Average,NOVL,-36.517,-36.517,55.823,-0.592,-0.991,-58.889
2013-01-01_2014-01-01,ANF,0.000,0.000,0.000,0.000,0.000,-0.000
Average,ANF,0.000,0.000,0.000,0.000,0.000,-0.000
2016-01-01_2017-01-01,GAS,3.466,7.110,5.998,0.738,1.112,-1.304
Average,GAS,3.466,7.110,5.998,0.738,1.112,-1.304
2014-01-01_2015-01-01,NFLX,0.000,0.000,0.000,0.000,0.000,-0.000
Average,NFLX,0.000,0.000,0.000,0.000,0.000,-0.000
2015-01-01_2016-01-01,VRTX,2.233,2.242,40.626,0.184,0.284,-30.362
Average,VRTX,2.233,2.242,40.626,0.184,0.284,-30.362
2012-01-01_2013-01-01,RHT,-25.716,-25.892,11.157,-2.907,-1.931,-25.709
2019-01-01_2020-01-01,RHT,0.000,0.000,0.000,0.000,0.000,-0.000
Average,RHT,-12.858,-12.946,5.578,-1.453,-0.965,-12.855
2007-01-01_2008-01-01,AMZN,-2.074,-2.082,2.077,-2.451,-0.220,-2.074
2010-01-01_2011-01-01,AMZN,0.000,0.000,0.000,0.000,0.000,-0.000
Average,AMZN,-1.037,-1.041,1.038,-1.226,-0.110,-1.037
2018-01-01_2019-01-01,DHI,-32.130,-32.235,32.342,-1.138,-1.640,-37.653
Average,DHI,-32.130,-32.235,32.342,-1.138,-1.640,-37.653
2014-01-01_2015-01-01,MU,0.000,0.000,0.000,0.000,0.000,-0.000
2018-01-01_2019-01-01,MU,-32.328,-32.434,48.716,-0.625,-0.910,-53.647
Average,MU,-16.164,-16.217,24.358,-0.312,-0.455,-26.824
2023-01-01_2024-01-01,APA,-0.948,-0.956,0.942,-4.202,-0.381,-0.948
Average,APA,-0.948,-0.956,0.942,-4.202,-0.381,-0.948
2005-01-01_2006-01-01,AAPL,0.000,0.000,0.000,0.000,0.000,-0.000
2006-01-01_2007-01-01,AAPL,13.510,13.567,38.388,0.444,0.844,-40.784
2008-01-01_2009-01-01,AAPL,-56.174,-56.031,58.261,-1.172,-1.716,-58.683
Average,AAPL,-14.221,-14.155,32.216,-0.243,-0.291,-33.156
2004-01-01_2005-01-01,NCR,78.281,78.281,26.084,2.242,3.737,-18.429
Average,NCR,78.281,78.281,26.084,2.242,3.737,-18.429
2008-01-01_2009-01-01,RX,0.000,0.000,0.000,0.000,0.000,-0.000
Average,RX,0.000,0.000,0.000,0.000,0.000,-0.000
2021-01-01_2022-01-01,TPR,24.082,24.082,38.227,0.679,1.119,-24.630
Average,TPR,24.082,24.082,38.227,0.679,1.119,-24.630
2008-01-01_2009-01-01,DE,-57.504,-57.360,64.134,-1.056,-1.462,-69.601
Average,DE,-57.504,-57.360,64.134,-1.056,-1.462,-69.601
2013-01-01_2014-01-01,THC,26.108,26.108,34.266,0.765,1.058,-22.373
Average,THC,26.108,26.108,34.266,0.765,1.058,-22.373
2015-01-01_2016-01-01,MNST,0.000,0.000,0.000,0.000,0.000,-0.000
Average,MNST,0.000,0.000,0.000,0.000,0.000,-0.000
2004-01-01_2005-01-01,CTX,0.000,0.000,0.000,0.000,0.000,-0.000
Average,CTX,0.000,0.000,0.000,0.000,0.000,-0.000
2014-01-01_2015-01-01,DAL,77.522,77.522,34.405,1.761,2.971,-26.827
Average,DAL,77.522,77.522,34.405,1.761,2.971,-26.827
2005-01-01_2006-01-01,UVN,257.662,257.662,99.924,1.739,3.785,-31.667
Average,UVN,257.662,257.662,99.924,1.739,3.785,-31.667
2021-01-01_2022-01-01,FCX,53.699,53.699,50.992,1.041,1.896,-31.959
Average,FCX,53.699,53.699,50.992,1.041,1.896,-31.959
2020-01-01_2021-01-01,QRVO,19.055,18.973,38.525,0.563,0.705,-24.518
Average,QRVO,19.055,18.973,38.525,0.563,0.705,-24.518
2011-01-01_2012-01-01,MEE,14.144,37.790,36.712,1.017,1.787,-16.367
Average,MEE,14.144,37.790,36.712,1.017,1.787,-16.367
2013-01-01_2014-01-01,WHR,46.352,46.352,32.886,1.235,2.111,-14.659
Average,WHR,46.352,46.352,32.886,1.235,2.111,-14.659
2009-01-01_2010-01-01,FDO,14.341,14.341,38.950,0.459,0.794,-25.064
Average,FDO,14.341,14.341,38.950,0.459,0.794,-25.064
2012-01-01_2013-01-01,PHM,178.233,180.520,52.814,2.169,3.969,-25.023
Average,PHM,178.233,180.520,52.814,2.169,3.969,-25.023
2005-01-01_2006-01-01,AMD,0.000,0.000,0.000,0.000,0.000,-0.000
2010-01-01_2011-01-01,AMD,-15.763,-15.763,45.045,-0.220,-0.307,-44.783
Average,AMD,-7.882,-7.882,22.522,-0.110,-0.153,-22.392
2011-01-01_2012-01-01,JCP,6.161,6.161,41.382,0.276,0.463,-39.591
Average,JCP,6.161,6.161,41.382,0.276,0.463,-39.591
2015-01-01_2016-01-01,EW,4.795,4.795,4.808,0.377,0.000,-0.003
Average,EW,4.795,4.795,4.808,0.377,0.000,-0.003
2006-01-01_2007-01-01,CIEN,806.899,814.901,596.619,1.066,19.636,-36.784
2007-01-01_2008-01-01,CIEN,-4.071,-4.087,21.869,-0.217,-0.161,-22.155
Average,CIEN,401.414,405.407,309.244,0.425,9.738,-29.469
2018-01-01_2019-01-01,ALGN,0.000,0.000,0.000,0.000,0.000,-0.000
2020-01-01_2021-01-01,ALGN,88.638,88.165,71.528,1.187,1.949,-53.725
2021-01-01_2022-01-01,ALGN,-13.329,-13.329,23.150,-0.634,-0.631,-29.274
Average,ALGN,25.103,24.945,31.559,0.184,0.439,-27.666
2015-01-01_2016-01-01,AABA,0.000,0.000,0.000,0.000,0.000,-0.000
Average,AABA,0.000,0.000,0.000,0.000,0.000,-0.000
2019-01-01_2020-01-01,ULTA,2.080,2.080,42.827,0.216,0.207,-38.450
Average,ULTA,2.080,2.080,42.827,0.216,0.207,-38.450
2013-01-01_2014-01-01,GME,0.000,0.000,0.000,0.000,0.000,-0.000
Average,GME,0.000,0.000,0.000,0.000,0.000,-0.000
2015-01-01_2016-01-01,LUV,0.844,0.844,32.264,0.095,0.132,-31.132
Average,LUV,0.844,0.844,32.264,0.095,0.132,-31.132
2010-01-01_2011-01-01,CLF,61.785,61.785,55.723,1.092,1.676,-41.018
Average,CLF,61.785,61.785,55.723,1.092,1.676,-41.018
