Period,ticker,total_return (%),annual_return (%),annual_volatility (%),sharpe_ratio,sortino_ratio,max_drawdown
2022-10-06_2023-04-10,MSFT,0.000,0.000,0.000,0.000,0.000,-0.000
Average,MSFT,0.000,0.000,0.000,0.000,0.000,-0.000
2022-10-06_2023-04-10,TSLA,0.000,0.000,0.000,0.000,0.000,-0.000
Average,TSLA,0.000,0.000,0.000,0.000,0.000,-0.000
2022-10-06_2023-04-10,NFLX,0.000,0.000,0.000,0.000,0.000,-0.000
Average,NFLX,0.000,0.000,0.000,0.000,0.000,-0.000
2022-10-06_2023-04-10,AMZN,0.000,0.000,0.000,0.000,0.000,-0.000
Average,AMZN,0.000,0.000,0.000,0.000,0.000,-0.000
Average,All,0.000,0.000,0.000,0.000,0.000,-0.000
