Period,ticker,total_return (%),annual_return (%),annual_volatility (%),sharpe_ratio,sortino_ratio,max_drawdown
2021-01-01_2023-01-01,LVS,-17.421,-6.446,40.906,-0.032,-0.073,-54.020
Average,LVS,-17.421,-6.446,40.906,-0.032,-0.073,-54.020
2012-01-01_2014-01-01,COG,89.502,24.804,29.809,0.791,1.249,-28.552
Average,COG,89.502,24.804,29.809,0.791,1.249,-28.552
2020-01-01_2022-01-01,NWS,55.681,16.558,33.470,0.536,0.742,-45.626
Average,NWS,55.681,16.558,33.470,0.536,0.742,-45.626
2021-01-01_2023-01-01,HBI,-54.071,-23.725,36.997,-0.629,-0.900,-71.621
Average,HBI,-54.071,-23.725,36.997,-0.629,-0.900,-71.621
2009-01-01_2011-01-01,PRU,0.000,0.000,0.000,0.000,0.000,-0.000
Average,PRU,0.000,0.000,0.000,0.000,0.000,-0.000
2016-01-01_2018-01-01,MNST,0.000,0.000,0.000,0.000,0.000,-0.000
Average,MNST,0.000,0.000,0.000,0.000,0.000,-0.000
2019-01-01_2021-01-01,CB,27.049,8.640,29.579,0.330,0.385,-42.219
Average,CB,27.049,8.640,29.579,0.330,0.385,-42.219
Average,All,7.121,1.389,12.375,0.097,0.142,-16.058
