Period,ticker,total_return (%),annual_return (%),annual_volatility (%),sharpe_ratio,sortino_ratio,max_drawdown
2022-10-06_2023-04-10,MSFT,12.678,17.971,16.721,0.895,1.243,-10.734
Average,MSFT,12.678,17.971,16.721,0.895,1.243,-10.734
2022-10-06_2023-04-10,TSLA,6.213,8.704,37.729,0.331,0.466,-35.374
Average,TSLA,6.213,8.704,37.729,0.331,0.466,-35.374
2022-10-06_2023-04-10,NFLX,10.134,14.300,14.928,0.770,1.329,-11.246
Average,NFLX,10.134,14.300,14.928,0.770,1.329,-11.246
2022-10-06_2023-04-10,AMZN,42.468,63.245,25.135,1.955,3.878,-8.816
Average,AMZN,42.468,63.245,25.135,1.955,3.878,-8.816
Average,All,17.873,26.055,23.628,0.988,1.729,-16.543
