Period,ticker,annual_return (%),annual_volatility (%),sharpe_ratio,sortino_ratio,max_drawdown
2014-01-01_2016-01-01,NTWK,-19.5232,19.2641,-1.1838,-0.8415,-47.461
2015-01-01_2017-01-01,NTWK,-7.2098,16.3033,-0.5596,-0.458,-23.937
2016-01-01_2018-01-01,NTWK,-3.9602,16.0614,-0.3548,-0.2356,-24.5806
2017-01-01_2019-01-01,NTWK,7.4419,16.8689,0.3352,0.2114,-20.6158
2018-01-01_2020-01-01,NTWK,22.5819,20.4308,0.9531,0.7077,-16.1845
2019-01-01_2021-01-01,NTWK,7.5258,25.0794,0.2971,0.2053,-43.8928
2020-01-01_2022-01-01,NTWK,3.5966,24.851,0.1473,0.1049,-43.8962
2021-01-01_2023-01-01,NTWK,3.2525,21.4146,0.117,0.0922,-24.4483
2022-01-01_2024-01-01,NTWK,-10.141,18.552,-0.642,-0.4118,-36.7668
Average,NTWK,1.7733,23.2148,0.0234,0.0142,-34.813
2004-01-01_2006-01-01,ANIK,-12.6833,29.0628,-0.4205,-0.266,-55.5757
2005-01-01_2007-01-01,ANIK,19.4985,27.0074,0.6811,0.5557,-17.1263
2006-01-01_2008-01-01,ANIK,14.7441,23.831,0.5688,0.4522,-19.7108
2007-01-01_2009-01-01,ANIK,9.8713,24.3901,0.3844,0.3297,-23.5575
2008-01-01_2010-01-01,ANIK,2.5422,27.4643,0.1191,0.0935,-30.0716
2009-01-01_2011-01-01,ANIK,-5.9259,21.1133,-0.3241,-0.2304,-28.1715
2010-01-01_2012-01-01,ANIK,3.9732,25.69,0.1567,0.1537,-40.4633
2011-01-01_2013-01-01,ANIK,10.4297,33.3177,0.3672,0.2872,-40.4623
2012-01-01_2014-01-01,ANIK,40.7933,32.3164,1.122,0.8699,-20.6389
2013-01-01_2015-01-01,ANIK,39.4843,33.4578,1.0626,0.9033,-20.3229
2014-01-01_2016-01-01,ANIK,4.1785,28.4683,0.1744,0.122,-35.0144
2015-01-01_2017-01-01,ANIK,-5.0038,16.5794,-0.4044,-0.2526,-23.9709
2016-01-01_2018-01-01,ANIK,0.8243,12.4786,-0.1091,-0.0739,-15.2579
2017-01-01_2019-01-01,ANIK,-2.2426,18.4179,-0.1821,-0.0754,-28.7444
2018-01-01_2020-01-01,ANIK,-2.0634,22.564,-0.104,-0.0503,-28.7445
2019-01-01_2021-01-01,ANIK,7.0833,21.6357,0.2862,0.2113,-27.7186
2020-01-01_2022-01-01,ANIK,11.9463,20.3801,0.5099,0.3957,-11.7424
2021-01-01_2023-01-01,ANIK,5.6876,16.1317,0.2397,0.18,-23.139
2022-01-01_2024-01-01,ANIK,5.3538,16.9704,0.2152,0.1905,-18.2399
Average,ANIK,7.8153,23.7514,0.2286,0.1998,-26.7722
2004-01-01_2006-01-01,LYG,5.326,7.1679,0.3467,0.273,-7.3215
2005-01-01_2007-01-01,LYG,7.9295,7.576,0.6542,0.5969,-7.4742
2006-01-01_2008-01-01,LYG,5.9532,9.3879,0.3474,0.261,-7.4752
2007-01-01_2009-01-01,LYG,5.0925,26.883,0.2088,0.1359,-37.9066
2008-01-01_2010-01-01,LYG,8.4595,41.548,0.3313,0.2299,-47.8694
2009-01-01_2011-01-01,LYG,12.272,35.2853,0.4199,0.2829,-47.8693
2010-01-01_2012-01-01,LYG,-10.9612,23.8504,-0.4907,-0.327,-45.8995
2011-01-01_2013-01-01,LYG,-11.8466,23.3985,-0.548,-0.3848,-45.8992
2012-01-01_2014-01-01,LYG,-2.387,15.8046,-0.262,-0.2119,-20.053
2013-01-01_2015-01-01,LYG,-2.0039,11.4481,-0.3785,-0.28,-12.6837
2014-01-01_2016-01-01,LYG,-2.8876,10.662,-0.4994,-0.3722,-18.2384
2015-01-01_2017-01-01,LYG,-10.5213,13.036,-1.0146,-0.6716,-35.5101
2016-01-01_2018-01-01,LYG,-11.332,11.6742,-1.2251,-0.7589,-30.8345
2017-01-01_2019-01-01,LYG,-11.3885,8.4195,-1.7451,-1.1149,-32.1794
2018-01-01_2020-01-01,LYG,-10.0022,9.909,-1.3124,-0.893,-28.8646
2019-01-01_2021-01-01,LYG,-9.95,20.4311,-0.5548,-0.3667,-45.3718
2020-01-01_2022-01-01,LYG,-1.9679,21.28,-0.1254,-0.0818,-33.8976
2021-01-01_2023-01-01,LYG,-4.273,14.2098,-0.4445,-0.3101,-35.6563
2022-01-01_2024-01-01,LYG,-11.0567,14.1612,-0.9653,-0.6998,-40.9922
Average,LYG,-2.9234,17.1649,-0.382,-0.247,-30.6314
2004-01-01_2006-01-01,FELE,17.2701,15.715,0.9037,0.65,-8.8121
2005-01-01_2007-01-01,FELE,9.2887,13.5899,0.503,0.4249,-9.4727
2006-01-01_2008-01-01,FELE,-2.2876,16.0691,-0.2493,-0.1973,-27.2184
2007-01-01_2009-01-01,FELE,5.0908,20.7241,0.2,0.1346,-20.6005
2008-01-01_2010-01-01,FELE,13.9106,24.7445,0.5289,0.3756,-31.3769
2009-01-01_2011-01-01,FELE,1.8999,21.359,0.0536,0.0419,-31.3782
2010-01-01_2012-01-01,FELE,12.0469,18.1994,0.5512,0.4905,-15.5289
2011-01-01_2013-01-01,FELE,8.3562,17.5128,0.3747,0.3229,-22.0677
2012-01-01_2014-01-01,FELE,-4.2128,11.339,-0.5839,-0.4227,-22.0687
2013-01-01_2015-01-01,FELE,-5.1493,10.3176,-0.7474,-0.4736,-20.6672
2014-01-01_2016-01-01,FELE,-4.2583,11.3925,-0.5847,-0.3858,-18.2324
2015-01-01_2017-01-01,FELE,1.3922,12.5764,-0.0628,-0.0501,-12.519
2016-01-01_2018-01-01,FELE,6.5358,12.7601,0.3279,0.2378,-14.7974
2017-01-01_2019-01-01,FELE,3.9633,13.7287,0.1357,0.098,-14.7977
2018-01-01_2020-01-01,FELE,5.3976,12.8141,0.2427,0.1773,-10.9197
2019-01-01_2021-01-01,FELE,4.0971,15.8096,0.1461,0.0884,-15.6143
2020-01-01_2022-01-01,FELE,6.6147,15.943,0.2963,0.18,-15.6156
2021-01-01_2023-01-01,FELE,5.5163,11.1225,0.2721,0.2051,-9.7147
2022-01-01_2024-01-01,FELE,7.2523,11.7663,0.4018,0.3235,-9.7128
Average,FELE,4.8802,15.1307,0.1426,0.1169,-17.4271
2004-01-01_2006-01-01,HLX,28.3002,18.0268,1.3073,1.0703,-11.3034
2005-01-01_2007-01-01,HLX,34.1676,20.385,1.3974,1.1589,-18.6988
2006-01-01_2008-01-01,HLX,16.5362,18.6132,0.7555,0.5378,-18.6999
2007-01-01_2009-01-01,HLX,12.1374,27.4973,0.447,0.2825,-41.3807
2008-01-01_2010-01-01,HLX,35.2535,36.0902,0.933,0.7216,-41.3839
2009-01-01_2011-01-01,HLX,26.4077,30.7874,0.8165,0.6475,-36.529
2010-01-01_2012-01-01,HLX,5.3862,25.7231,0.2173,0.1563,-36.5324
2011-01-01_2013-01-01,HLX,9.2568,21.217,0.3836,0.2688,-33.8952
2012-01-01_2014-01-01,HLX,4.4075,14.335,0.1662,0.109,-17.3663
2013-01-01_2015-01-01,HLX,-9.9701,13.4024,-0.9363,-0.5449,-31.9895
2014-01-01_2016-01-01,HLX,-7.3544,20.3403,-0.4201,-0.3121,-43.2205
2015-01-01_2017-01-01,HLX,17.8679,28.523,0.6124,0.5332,-28.7431
2016-01-01_2018-01-01,HLX,21.5703,26.7382,0.7508,0.6484,-21.1681
2017-01-01_2019-01-01,HLX,-2.7601,18.5487,-0.2186,-0.1824,-25.7446
2018-01-01_2020-01-01,HLX,-4.9028,17.0275,-0.3836,-0.2686,-22.3971
2019-01-01_2021-01-01,HLX,5.6876,37.8521,0.249,0.1756,-58.233
2020-01-01_2022-01-01,HLX,22.1239,40.3019,0.6158,0.4533,-52.7184
2021-01-01_2023-01-01,HLX,29.3343,26.655,0.9858,0.8515,-18.5827
2022-01-01_2024-01-01,HLX,12.3911,22.1746,0.5029,0.4291,-20.5878
Average,HLX,13.4653,24.4336,0.4306,0.3545,-30.4829
2004-01-01_2006-01-01,SBR,7.0828,12.6016,0.3715,0.2244,-12.4161
2005-01-01_2007-01-01,SBR,15.8458,11.8779,1.0487,0.6613,-9.8435
2006-01-01_2008-01-01,SBR,9.1141,11.2596,0.5682,0.3489,-12.4974
2007-01-01_2009-01-01,SBR,13.3029,15.6218,0.6881,0.452,-19.3481
2008-01-01_2010-01-01,SBR,10.7526,17.3001,0.5056,0.3563,-19.3495
2009-01-01_2011-01-01,SBR,12.5875,12.9929,0.7498,0.4847,-16.5618
2010-01-01_2012-01-01,SBR,8.51,10.6034,0.5444,0.3222,-14.4812
2011-01-01_2013-01-01,SBR,-1.7894,9.787,-0.4381,-0.3163,-15.2148
2012-01-01_2014-01-01,SBR,0.2454,8.9526,-0.2587,-0.2013,-10.2494
2013-01-01_2015-01-01,SBR,-2.7256,10.534,-0.4905,-0.318,-17.1977
2014-01-01_2016-01-01,SBR,-7.5189,14.0436,-0.6969,-0.4773,-31.3169
2015-01-01_2017-01-01,SBR,-2.3678,12.9802,-0.3481,-0.2658,-23.8972
2016-01-01_2018-01-01,SBR,5.0702,10.6786,0.2387,0.213,-9.2834
2017-01-01_2019-01-01,SBR,-2.7616,10.229,-0.5121,-0.3783,-24.0723
2018-01-01_2020-01-01,SBR,-5.3842,11.1391,-0.7072,-0.5367,-19.7542
2019-01-01_2021-01-01,SBR,-0.6096,15.7256,-0.1487,-0.1035,-20.3609
2020-01-01_2022-01-01,SBR,9.245,15.5658,0.4556,0.2898,-9.9653
2021-01-01_2023-01-01,SBR,26.3231,16.4003,1.3262,0.8772,-19.8718
2022-01-01_2024-01-01,SBR,20.1911,19.3915,0.8925,0.6325,-19.8751
Average,SBR,6.0586,13.036,0.1994,0.1192,-17.1346
2004-01-01_2006-01-01,MSFT,1.5023,6.4265,-0.1966,-0.1569,-9.1708
2005-01-01_2007-01-01,MSFT,-0.8705,9.3154,-0.3635,-0.1831,-18.0149
2006-01-01_2008-01-01,MSFT,-4.6332,10.3178,-0.6936,-0.3601,-23.7932
2007-01-01_2009-01-01,MSFT,-7.5174,14.8584,-0.6503,-0.4265,-24.4639
2008-01-01_2010-01-01,MSFT,-3.4836,16.2115,-0.3199,-0.2191,-22.0563
2009-01-01_2011-01-01,MSFT,-1.7018,11.2018,-0.3616,-0.2663,-21.9752
2010-01-01_2012-01-01,MSFT,-2.9096,9.8347,-0.5521,-0.3938,-18.6032
2011-01-01_2013-01-01,MSFT,1.6718,9.0673,-0.0985,-0.0819,-10.4373
2012-01-01_2014-01-01,MSFT,2.0856,7.7742,-0.0764,-0.0615,-10.4376
2013-01-01_2015-01-01,MSFT,1.8788,7.6226,-0.106,-0.0806,-9.8929
2014-01-01_2016-01-01,MSFT,1.0149,8.4925,-0.1872,-0.1348,-12.0175
2015-01-01_2017-01-01,MSFT,-0.3927,9.2502,-0.3165,-0.2313,-8.5756
2016-01-01_2018-01-01,MSFT,-0.5583,7.7117,-0.4181,-0.3017,-9.6604
2017-01-01_2019-01-01,MSFT,-2.2043,8.698,-0.5529,-0.3318,-11.4374
2018-01-01_2020-01-01,MSFT,-4.2061,10.0915,-0.6685,-0.4385,-13.6892
2019-01-01_2021-01-01,MSFT,6.9533,13.5446,0.3453,0.2358,-7.5874
2020-01-01_2022-01-01,MSFT,6.8303,13.8894,0.3318,0.2325,-7.9176
2021-01-01_2023-01-01,MSFT,-2.8278,12.1045,-0.4212,-0.3324,-18.9033
2022-01-01_2024-01-01,MSFT,5.9453,11.9122,0.2957,0.2215,-13.2545
Average,MSFT,-0.1802,10.4382,-0.2637,-0.1742,-14.3099
2004-01-01_2006-01-01,TKO,13.9087,14.4152,0.7691,0.6657,-13.2583
2005-01-01_2007-01-01,TKO,23.4818,14.398,1.3296,1.574,-10.0495
2006-01-01_2008-01-01,TKO,12.8189,12.6089,0.7832,0.8516,-7.6751
2007-01-01_2009-01-01,TKO,5.563,13.588,0.2487,0.1624,-10.7533
2008-01-01_2010-01-01,TKO,8.2778,14.9759,0.4087,0.2702,-12.367
2009-01-01_2011-01-01,TKO,-1.3728,12.2506,-0.2933,-0.222,-19.5518
2010-01-01_2012-01-01,TKO,-4.8344,12.436,-0.5743,-0.3921,-31.0879
2011-01-01_2013-01-01,TKO,4.6306,16.338,0.1758,0.1462,-19.9319
2012-01-01_2014-01-01,TKO,15.6339,15.809,0.8086,0.7249,-10.2791
2013-01-01_2015-01-01,TKO,17.652,17.9312,0.8296,0.6733,-14.731
2014-01-01_2016-01-01,TKO,3.7655,25.0187,0.1539,0.1001,-25.1827
2015-01-01_2017-01-01,TKO,-5.7205,21.7622,-0.2975,-0.1765,-28.5319
2016-01-01_2018-01-01,TKO,3.935,11.4457,0.1354,0.1057,-16.5601
2017-01-01_2019-01-01,TKO,13.8356,14.3036,0.7699,0.635,-10.6593
2018-01-01_2020-01-01,TKO,-5.8648,17.3387,-0.4304,-0.2415,-35.5351
2019-01-01_2021-01-01,TKO,-20.6264,22.7925,-1.0191,-0.4447,-60.0318
2020-01-01_2022-01-01,TKO,-8.8219,20.4521,-0.4853,-0.2137,-41.8692
2021-01-01_2023-01-01,TKO,4.1736,11.0856,0.1569,0.1121,-9.9418
2022-01-01_2024-01-01,TKO,6.6412,14.8123,0.3088,0.1727,-15.9111
Average,TKO,4.583,15.9875,0.1989,0.237,-20.732
2004-01-01_2006-01-01,ENTG,5.0779,15.6274,0.2051,0.1485,-12.3375
2005-01-01_2007-01-01,ENTG,1.6691,13.7277,-0.0258,-0.0183,-17.4421
2006-01-01_2008-01-01,ENTG,-4.7998,16.9062,-0.3802,-0.2208,-34.3881
2007-01-01_2009-01-01,ENTG,3.0285,29.7532,0.1472,0.1021,-32.7976
2008-01-01_2010-01-01,ENTG,32.3865,44.765,0.7729,0.6328,-43.4102
2009-01-01_2011-01-01,ENTG,24.9233,39.11,0.6769,0.5896,-40.8357
2010-01-01_2012-01-01,ENTG,9.2275,23.5097,0.3651,0.3167,-28.3934
2011-01-01_2013-01-01,ENTG,12.6967,18.6978,0.5729,0.4897,-28.3936
2012-01-01_2014-01-01,ENTG,4.253,11.8143,0.1608,0.1191,-11.9912
2013-01-01_2015-01-01,ENTG,5.7517,12.0717,0.2774,0.2091,-12.3452
2014-01-01_2016-01-01,ENTG,11.9182,13.7532,0.6708,0.5606,-9.206
2015-01-01_2017-01-01,ENTG,4.0983,12.5876,0.1459,0.1183,-12.9006
2016-01-01_2018-01-01,ENTG,2.279,12.1211,0.0025,-0.0005,-12.8427
2017-01-01_2019-01-01,ENTG,1.4505,14.3146,-0.0343,-0.0231,-21.8027
2018-01-01_2020-01-01,ENTG,5.0651,15.0164,0.2069,0.1423,-14.9659
2019-01-01_2021-01-01,ENTG,19.7179,16.2115,1.0085,0.7376,-12.2641
2020-01-01_2022-01-01,ENTG,15.6529,17.9018,0.7365,0.5103,-12.264
2021-01-01_2023-01-01,ENTG,-10.243,23.0973,-0.4759,-0.2666,-42.2816
2022-01-01_2024-01-01,ENTG,-5.6991,23.7066,-0.2497,-0.1477,-42.2881
Average,ENTG,7.2871,19.7207,0.2518,0.2105,-23.3237
2004-01-01_2006-01-01,INO,2.5518,33.6992,0.1423,0.1259,-43.7328
2005-01-01_2007-01-01,INO,9.6749,19.8835,0.4143,0.3264,-31.7722
2006-01-01_2008-01-01,INO,-4.7392,30.0919,-0.0933,-0.0484,-49.603
2007-01-01_2009-01-01,INO,8.1909,57.4187,0.3316,0.3007,-49.6044
2008-01-01_2010-01-01,INO,35.8396,68.6356,0.7125,0.5894,-44.3496
2009-01-01_2011-01-01,INO,29.1346,50.9537,0.7061,0.4361,-44.3382
2010-01-01_2012-01-01,INO,27.8526,31.9835,0.8307,0.622,-43.3318
2011-01-01_2013-01-01,INO,13.0457,32.4665,0.4448,0.3429,-43.334
2012-01-01_2014-01-01,INO,48.6679,41.8811,1.0623,1.4093,-21.9645
2013-01-01_2015-01-01,INO,22.9408,41.8369,0.6102,0.6847,-30.5467
2014-01-01_2016-01-01,INO,-14.7078,24.127,-0.6587,-0.4094,-45.8926
2015-01-01_2017-01-01,INO,-11.5491,24.8734,-0.4852,-0.2867,-40.3906
2016-01-01_2018-01-01,INO,0.5613,22.0666,0.0015,-0.0002,-28.4308
2017-01-01_2019-01-01,INO,2.4661,20.4941,0.0744,0.0636,-29.3082
2018-01-01_2020-01-01,INO,-7.4855,22.5487,-0.3631,-0.2493,-35.0429
2019-01-01_2021-01-01,INO,-25.8296,57.2746,-0.3173,-0.2514,-74.0147
2020-01-01_2022-01-01,INO,-21.1014,61.8006,-0.1559,-0.1306,-73.1014
2021-01-01_2023-01-01,INO,-7.5444,36.4397,-0.1224,-0.1042,-57.0257
2022-01-01_2024-01-01,INO,4.7988,32.8217,0.2115,0.1896,-37.8921
Average,INO,5.9352,37.4367,0.1761,0.19,-43.3514
2004-01-01_2006-01-01,MAS,-4.0365,9.1745,-0.7254,-0.4121,-13.5407
2005-01-01_2007-01-01,MAS,0.2821,9.3791,-0.2383,-0.1359,-14.3121
2006-01-01_2008-01-01,MAS,8.4313,12.1836,0.4815,0.4061,-13.1862
2007-01-01_2009-01-01,MAS,10.5919,20.0241,0.4542,0.3341,-14.2962
2008-01-01_2010-01-01,MAS,0.4036,27.3857,0.044,0.0281,-38.4637
2009-01-01_2011-01-01,MAS,2.1557,25.2977,0.0947,0.0575,-38.4659
2010-01-01_2012-01-01,MAS,8.6074,20.1999,0.3626,0.2555,-25.5939
2011-01-01_2013-01-01,MAS,6.0077,20.0727,0.2427,0.1889,-22.5498
2012-01-01_2014-01-01,MAS,4.6756,16.0495,0.1803,0.1378,-13.2698
2013-01-01_2015-01-01,MAS,3.4672,12.0268,0.097,0.0733,-13.2705
2014-01-01_2016-01-01,MAS,7.8412,10.8191,0.4778,0.3732,-8.7801
2015-01-01_2017-01-01,MAS,-1.4566,10.8735,-0.353,-0.2557,-17.2219
2016-01-01_2018-01-01,MAS,-2.3549,8.8059,-0.5627,-0.3978,-14.2997
2017-01-01_2019-01-01,MAS,-3.4394,10.7762,-0.5458,-0.3908,-20.2871
2018-01-01_2020-01-01,MAS,1.9323,12.5798,-0.0207,-0.0175,-18.8205
2019-01-01_2021-01-01,MAS,8.805,12.4608,0.5018,0.3581,-8.8868
2020-01-01_2022-01-01,MAS,6.1189,11.0357,0.3251,0.2201,-11.8193
2021-01-01_2023-01-01,MAS,-1.5284,11.8764,-0.3197,-0.2334,-17.2989
2022-01-01_2024-01-01,MAS,2.2397,13.6642,0.0135,0.0082,-17.3026
Average,MAS,3.0918,14.4571,0.0268,0.0315,-17.9824
2004-01-01_2006-01-01,TTI,10.2656,16.7874,0.4894,0.3566,-14.7928
2005-01-01_2007-01-01,TTI,35.1549,18.4246,1.5664,1.1498,-13.2355
2006-01-01_2008-01-01,TTI,6.6148,21.9501,0.2756,0.1229,-32.9121
2007-01-01_2009-01-01,TTI,-4.5504,29.4489,-0.1048,-0.0569,-41.6278
2008-01-01_2010-01-01,TTI,18.021,34.8965,0.5644,0.3933,-36.9369
2009-01-01_2011-01-01,TTI,7.0294,32.3898,0.2806,0.1905,-42.5812
2010-01-01_2012-01-01,TTI,-7.6874,27.5898,-0.2592,-0.1737,-49.906
2011-01-01_2013-01-01,TTI,-2.2174,23.7864,-0.1011,-0.0789,-36.6234
2012-01-01_2014-01-01,TTI,-3.1649,17.7211,-0.2601,-0.191,-30.5798
2013-01-01_2015-01-01,TTI,-17.9065,18.2885,-1.1433,-0.5841,-45.3813
2014-01-01_2016-01-01,TTI,-15.5426,24.4675,-0.6867,-0.4118,-55.6214
2015-01-01_2017-01-01,TTI,11.4431,25.744,0.4317,0.3527,-17.9506
2016-01-01_2018-01-01,TTI,5.9104,22.4681,0.2346,0.1945,-23.1663
2017-01-01_2019-01-01,TTI,-6.9774,21.068,-0.3794,-0.2864,-37.2089
2018-01-01_2020-01-01,TTI,-14.7541,24.9964,-0.6332,-0.5011,-47.9789
2019-01-01_2021-01-01,TTI,-11.5409,47.968,-0.1009,-0.1013,-67.2394
2020-01-01_2022-01-01,TTI,48.6829,55.4451,0.9124,0.9486,-48.1883
2021-01-01_2023-01-01,TTI,44.7664,39.9603,1.0426,0.9103,-35.3269
2022-01-01_2024-01-01,TTI,3.9553,30.2898,0.1824,0.1218,-38.9498
Average,TTI,5.658,28.089,0.1216,0.124,-37.6951
2004-01-01_2006-01-01,CLS,4.1114,13.6129,0.1468,0.0987,-21.3397
2005-01-01_2007-01-01,CLS,18.4503,14.491,1.0353,0.9324,-11.3831
2006-01-01_2008-01-01,CLS,6.223,21.0613,0.2568,0.1354,-29.7401
2007-01-01_2009-01-01,CLS,27.4858,29.2808,0.8744,0.6002,-23.807
2008-01-01_2010-01-01,CLS,38.3159,29.7747,1.1333,1.1327,-23.8066
2009-01-01_2011-01-01,CLS,6.6059,20.9932,0.2674,0.2063,-20.3924
2010-01-01_2012-01-01,CLS,7.3957,16.6697,0.3335,0.2389,-20.377
2011-01-01_2013-01-01,CLS,11.3999,16.7088,0.5517,0.4264,-14.8059
2012-01-01_2014-01-01,CLS,8.3192,13.1068,0.4488,0.3637,-14.8072
2013-01-01_2015-01-01,CLS,0.8354,10.731,-0.1447,-0.1062,-13.6788
2014-01-01_2016-01-01,CLS,-0.7074,10.3831,-0.3015,-0.208,-17.2597
2015-01-01_2017-01-01,CLS,-0.2967,13.3389,-0.1765,-0.1049,-16.9512
2016-01-01_2018-01-01,CLS,-5.8148,13.8603,-0.5756,-0.3479,-20.5714
2017-01-01_2019-01-01,CLS,-3.2747,10.1386,-0.5699,-0.4362,-22.8762
2018-01-01_2020-01-01,CLS,-1.618,15.4254,-0.2163,-0.11,-28.6179
2019-01-01_2021-01-01,CLS,6.8448,25.2494,0.2718,0.1666,-27.0057
2020-01-01_2022-01-01,CLS,11.9942,23.4437,0.4719,0.3375,-16.0165
2021-01-01_2023-01-01,CLS,5.0888,15.8554,0.2051,0.1571,-10.036
2022-01-01_2024-01-01,CLS,12.8802,17.0987,0.6201,0.5094,-16.6503
Average,CLS,8.1178,17.4328,0.2438,0.2101,-19.4801
2004-01-01_2006-01-01,CLB,21.9532,15.3515,1.1765,0.9108,-23.5313
2005-01-01_2007-01-01,CLB,53.8781,17.9309,2.3285,2.1288,-8.9698
2006-01-01_2008-01-01,CLB,29.5165,16.2159,1.4931,1.2877,-8.1042
2007-01-01_2009-01-01,CLB,7.7123,20.7887,0.3189,0.2029,-33.3232
2008-01-01_2010-01-01,CLB,4.7766,22.389,0.1881,0.1221,-33.3284
2009-01-01_2011-01-01,CLB,8.6013,13.4512,0.461,0.2901,-15.1214
2010-01-01_2012-01-01,CLB,10.5689,12.5842,0.6262,0.4067,-19.4931
2011-01-01_2013-01-01,CLB,2.0403,16.3139,0.0267,0.0122,-22.6527
2012-01-01_2014-01-01,CLB,-1.7734,15.6149,-0.2237,-0.1211,-22.649
2013-01-01_2015-01-01,CLB,-6.2699,11.9401,-0.7308,-0.5385,-26.3984
2014-01-01_2016-01-01,CLB,-5.5187,16.8304,-0.4285,-0.273,-34.4108
2015-01-01_2017-01-01,CLB,4.7244,18.1592,0.1816,0.1311,-16.07
2016-01-01_2018-01-01,CLB,14.0331,13.3188,0.8295,0.7648,-16.0712
2017-01-01_2019-01-01,CLB,3.149,12.7481,0.0759,0.0387,-18.1425
2018-01-01_2020-01-01,CLB,-11.3482,21.1911,-0.5961,-0.2801,-29.3884
2019-01-01_2021-01-01,CLB,3.8155,28.5241,0.1727,0.1045,-31.6323
2020-01-01_2022-01-01,CLB,14.6635,27.377,0.5271,0.3966,-20.0963
2021-01-01_2023-01-01,CLB,11.0571,23.1743,0.4399,0.3295,-20.0982
2022-01-01_2024-01-01,CLB,7.9164,22.8951,0.3167,0.2617,-24.6691
Average,CLB,9.1314,18.2526,0.3781,0.325,-22.3237
2004-01-01_2006-01-01,UTHR,32.8189,23.8093,1.1782,1.5594,-11.9901
2005-01-01_2007-01-01,UTHR,11.8082,21.503,0.4823,0.3993,-16.6964
2006-01-01_2008-01-01,UTHR,4.0573,25.6953,0.1524,0.1517,-31.9836
2007-01-01_2009-01-01,UTHR,21.5401,25.9336,0.7516,1.0028,-18.8164
2008-01-01_2010-01-01,UTHR,16.2904,17.4563,0.7813,0.604,-13.4243
2009-01-01_2011-01-01,UTHR,10.5111,14.7686,0.5491,0.4166,-13.4244
2010-01-01_2012-01-01,UTHR,6.771,11.7811,0.3637,0.2521,-14.793
2011-01-01_2013-01-01,UTHR,5.2099,12.3407,0.2329,0.1807,-14.7895
2012-01-01_2014-01-01,UTHR,19.9655,12.251,1.3053,1.0941,-10.9057
2013-01-01_2015-01-01,UTHR,16.1127,21.4614,0.6564,0.7239,-19.6098
2014-01-01_2016-01-01,UTHR,-3.6161,23.4478,-0.1744,-0.1788,-31.4093
2015-01-01_2017-01-01,UTHR,-7.2857,17.1783,-0.526,-0.328,-29.3098
2016-01-01_2018-01-01,UTHR,9.0773,15.9949,0.4386,0.2575,-14.1363
2017-01-01_2019-01-01,UTHR,2.3672,17.6429,0.0532,0.033,-19.1252
2018-01-01_2020-01-01,UTHR,-3.3873,16.738,-0.2986,-0.187,-20.0721
2019-01-01_2021-01-01,UTHR,14.0252,14.8128,0.7598,0.5739,-13.3143
2020-01-01_2022-01-01,UTHR,22.1069,18.2862,1.0186,1.0552,-12.2653
2021-01-01_2023-01-01,UTHR,18.1256,18.2592,0.8378,0.883,-14.4495
2022-01-01_2024-01-01,UTHR,14.1852,12.9393,0.8601,0.7719,-13.5775
Average,UTHR,11.0886,18.0158,0.4959,0.4877,-17.5838
2004-01-01_2006-01-01,MSA,8.5542,20.4177,0.3608,0.1991,-33.076
2005-01-01_2007-01-01,MSA,-12.1689,16.9317,-0.8535,-0.4148,-38.5638
2006-01-01_2008-01-01,MSA,4.0759,12.8715,0.1445,0.0929,-16.0908
2007-01-01_2009-01-01,MSA,1.3813,23.1595,0.0517,0.0263,-30.7761
2008-01-01_2010-01-01,MSA,-8.0107,25.7862,-0.3052,-0.1721,-30.4282
2009-01-01_2011-01-01,MSA,-2.2519,17.1281,-0.2202,-0.1481,-25.8221
2010-01-01_2012-01-01,MSA,8.6332,18.5778,0.3784,0.2645,-24.0835
2011-01-01_2013-01-01,MSA,5.5658,18.4239,0.2244,0.1647,-24.0831
2012-01-01_2014-01-01,MSA,-3.4168,10.5651,-0.5565,-0.3974,-16.7148
2013-01-01_2015-01-01,MSA,-4.9025,11.3094,-0.6494,-0.4127,-22.8345
2014-01-01_2016-01-01,MSA,-2.3801,13.0074,-0.348,-0.249,-16.0094
2015-01-01_2017-01-01,MSA,1.5162,13.1368,-0.0456,-0.0359,-15.9359
2016-01-01_2018-01-01,MSA,0.4429,12.6313,-0.1364,-0.0971,-16.0874
2017-01-01_2019-01-01,MSA,-1.9196,11.5772,-0.365,-0.2271,-20.2741
2018-01-01_2020-01-01,MSA,4.2173,9.8112,0.1687,0.0971,-8.9672
2019-01-01_2021-01-01,MSA,12.412,14.8443,0.6638,0.3853,-11.8483
2020-01-01_2022-01-01,MSA,5.1222,15.1785,0.2108,0.1161,-12.0414
2021-01-01_2023-01-01,MSA,-1.436,11.9436,-0.3091,-0.2051,-15.1405
2022-01-01_2024-01-01,MSA,10.0539,12.6431,0.5864,0.4258,-15.1396
Average,MSA,1.3415,15.2602,-0.0526,-0.0309,-20.7325
2004-01-01_2006-01-01,CPB,5.9837,5.5875,0.5382,0.4605,-3.7738
2005-01-01_2007-01-01,CPB,9.2748,5.2874,1.1442,1.0318,-4.8449
2006-01-01_2008-01-01,CPB,2.4298,6.4529,-0.0544,-0.039,-13.1237
2007-01-01_2009-01-01,CPB,2.3596,10.7554,-0.0048,-0.0058,-12.4807
2008-01-01_2010-01-01,CPB,7.6182,11.1218,0.4495,0.3141,-8.3661
